Frame 0
122,122,118,124,120,123,120,126,122,118,118,119,117,121,124,123,119,122,123,121,124,123,121,124,124,122,120,118,119,119,123,124,120,121,124,124,121,121,128,121,124,121,124,124,127,124,121,124,125,126,123,124,122,120,123,122,124,123,125,122,122,126,120,120,125,123,124,121,123,124,124,122,124,121,123,118,121,121,125,126,123,125,123,122,121,124,123,122,124,126,123,126,123,122,124,120,124,123,119,121,118,123,127,127,123,127,125,124,124,122,118,120,124,122,124,117,120,123,122,125,123,121,119,120,124,122,124,121,122,122,124,121,122,122,122,120,123,121,122,123,120,120,127,124,120,122,124,121,122,123,120,120,118,123,121,121,122,123,120,124,120,122,122,121,121,123,124,121,120,122,122,122,121,120,119,120,120,121,122,120,116,118,117,119,119,118,119,118,119,120,120,118,120,118,120,121,120,118,117,118,118,121,121,120,119,119,120,115,121,123,117,120,117,120,117,118,117,117,120,121,120,119,117,120,120,117,115,117,118,116,118,116,120,119,121,120,118,116,115,120,116,118,117,119,117,119,117,119,117,117,117,114,117,118,116,117,117,119,117,117,117,116,118,117,117,115,113,117,118,116,119,115,116,116,117,116,115,114,117,114,113,115,119,113,118,114,117,116,114,117,118,117,117,114,114,117,115,115,116,115,115,116,114,117,117,117,116,117,117,114,114,118,117,116,115,115,114,118,117,113,114,113,112,116,114,116,115,115,112,116,118,116,116,117,114,116,112,113,117,116,115,117,117,116,113,113,113,111,112,110,117,115,113,113,113,114,112,111,115,113,116,113,112,112,110,113,114,117,114,115,114,117,112,112,114,115,114,116,112,114,115,112,112,113,112,110,109,112,113,109,111,111,111,112
124,122,120,123,122,122,122,123,122,119,120,119,121,126,122,124,118,122,121,122,121,123,120,125,122,124,124,124,119,120,121,120,125,121,124,123,124,122,123,123,122,122,123,119,124,122,124,125,125,121,119,121,120,123,120,127,122,124,124,123,125,122,124,125,122,124,123,124,124,120,125,124,124,119,124,123,120,123,123,125,124,122,123,123,123,124,123,124,122,123,124,125,124,122,123,125,124,123,121,122,125,123,123,123,123,124,124,121,122,124,121,124,125,124,123,120,122,122,122,119,122,120,121,124,123,120,123,121,120,123,123,124,121,121,125,122,122,125,123,121,124,122,122,121,119,119,120,123,123,124,121,122,121,124,123,121,128,123,124,119,121,121,122,122,121,122,122,120,122,125,121,121,121,121,120,121,120,120,117,119,119,118,118,122,120,119,120,117,121,122,120,124,119,118,120,119,121,118,119,120,119,117,119,118,123,121,118,118,117,120,119,119,119,115,119,119,117,113,119,118,118,118,116,120,118,118,118,119,116,116,117,118,122,122,119,119,119,121,115,118,119,120,116,118,117,119,117,120,120,119,118,117,117,115,120,120,119,118,115,115,116,116,117,116,116,117,114,118,117,120,116,116,118,117,119,118,117,118,115,114,115,115,118,117,115,115,114,114,117,117,114,113,115,117,120,116,114,114,114,114,116,115,118,115,115,116,116,114,116,117,115,116,115,113,116,112,117,118,115,113,116,114,115,114,115,116,112,111,113,114,116,113,115,115,115,116,117,113,115,115,114,114,115,114,113,113,114,111,116,111,114,113,111,113,113,111,112,113,114,113,112,114,114,114,112,112,115,112,115,112,112,112,112,112,113,113,114,110,112,111,113,112,111,107,114,113,112,111,114,112,111,111,113,111
121,123,120,122,122,122,123,121,121,118,120,120,118,121,124,121,121,123,119,121,120,121,120,121,122,123,123,125,122,119,120,121,121,123,122,122,122,125,123,123,118,120,121,122,123,125,123,120,123,124,123,122,124,124,123,124,122,124,122,124,122,123,124,124,126,124,124,125,123,124,121,126,124,122,121,117,122,124,125,122,122,123,121,122,123,125,122,124,124,123,126,124,124,123,125,126,123,124,123,123,126,123,124,123,123,125,123,124,125,123,122,120,123,123,124,120,120,121,121,120,122,122,119,124,122,122,120,123,120,123,123,123,119,123,121,123,123,120,123,125,120,121,126,120,120,122,123,123,122,123,119,121,125,120,121,124,124,124,124,121,123,125,121,122,122,121,122,122,121,122,119,122,117,120,118,118,120,118,118,120,117,119,118,119,120,120,122,119,116,118,122,120,120,118,121,118,123,118,120,117,120,118,120,121,118,118,120,117,120,120,118,122,117,119,119,121,120,119,117,118,117,120,116,117,117,117,120,119,116,115,118,118,122,117,117,118,117,118,119,117,119,117,118,116,116,120,120,116,117,116,117,118,117,114,118,117,117,118,117,117,119,116,116,115,118,113,117,116,117,118,119,118,119,116,115,115,114,117,117,116,115,114,115,113,118,114,116,115,116,114,113,116,118,116,117,116,114,115,114,114,115,113,117,113,113,115,113,112,114,116,113,114,117,115,113,118,116,117,115,116,116,116,115,113,116,112,113,114,117,116,116,111,113,115,115,112,114,114,114,113,116,113,113,114,112,112,111,114,115,114,111,114,114,111,113,111,113,112,115,113,113,116,115,113,113,113,115,112,113,113,113,111,110,114,113,117,114,110,111,114,111,112,111,108,110,112,112,113,112,112,110,111,111,108
122,120,121,121,122,121,121,123,122,120,124,122,118,122,119,122,124,121,122,122,120,123,120,122,122,121,123,123,123,122,125,124,124,122,120,119,123,123,121,121,121,122,122,120,125,120,119,124,120,125,123,123,124,124,126,122,121,126,124,119,122,120,125,124,123,121,120,123,125,123,124,126,123,125,124,125,123,122,124,122,121,122,122,122,120,126,124,124,126,122,125,124,124,122,121,124,124,120,121,124,120,125,124,125,122,121,122,123,121,124,121,124,119,122,123,125,121,123,123,121,121,121,119,120,121,121,118,120,125,122,123,125,121,121,120,120,121,125,123,122,122,121,118,124,120,124,121,118,116,122,121,121,121,119,118,120,123,125,124,123,127,121,122,120,117,119,122,121,120,121,119,121,120,120,122,122,122,121,123,121,120,120,118,119,121,120,119,118,118,120,116,121,119,121,117,121,119,120,120,119,119,121,123,118,119,120,119,123,117,122,120,120,116,121,120,123,122,118,121,121,121,120,121,118,116,117,116,119,117,118,115,118,120,122,119,118,118,117,115,116,118,117,116,116,121,113,122,117,117,117,119,118,118,118,119,119,116,116,115,116,118,115,117,116,116,117,114,116,115,120,118,116,116,115,117,115,114,116,119,118,117,117,115,116,114,115,113,117,115,118,115,117,115,114,116,116,113,114,114,117,115,114,116,113,116,116,112,114,114,118,116,114,115,114,115,113,114,113,116,116,119,119,116,117,116,115,114,112,114,114,115,115,112,116,113,116,115,115,113,111,115,114,113,113,114,113,115,113,114,114,113,115,114,114,114,111,111,115,113,115,114,111,115,113,113,114,111,113,113,117,114,114,115,112,109,113,110,109,111,113,113,111,111,112,112,113,113,109,110,113,110,111,110,110
118,121,119,120,120,120,121,121,119,123,122,121,123,123,120,120,120,122,121,122,117,122,121,121,121,123,125,122,122,121,121,123,123,123,122,120,124,124,123,123,122,126,123,122,123,124,124,121,123,123,121,121,124,121,120,124,121,123,122,120,123,124,122,126,125,120,119,125,125,125,125,124,125,127,122,121,126,123,124,123,123,123,121,123,123,123,124,120,125,123,121,123,122,121,122,124,124,123,122,123,123,124,122,121,128,122,123,121,124,123,123,125,123,122,120,121,124,123,122,124,119,123,123,123,124,124,120,120,126,121,121,125,122,122,120,122,123,124,121,122,124,121,123,122,125,121,121,119,120,121,121,121,118,120,119,120,124,124,120,119,123,123,123,124,118,120,122,123,120,118,118,120,121,119,122,120,122,119,122,118,121,121,122,119,115,121,121,121,119,120,118,120,117,119,121,122,121,122,118,117,120,119,116,118,119,119,115,115,118,114,120,118,118,118,117,119,120,117,117,120,117,113,113,117,119,120,120,117,116,118,117,118,120,119,117,119,115,115,120,117,117,114,117,116,117,118,118,118,117,117,117,114,118,116,116,119,118,114,116,115,114,113,115,120,120,120,116,115,116,117,117,116,113,117,114,117,115,117,116,116,116,114,115,116,116,115,115,116,115,115,112,113,115,113,116,116,115,115,117,118,115,113,113,113,117,115,114,112,114,115,114,114,117,117,115,113,113,113,114,115,115,114,117,117,118,115,113,114,115,113,116,118,113,114,114,116,113,111,111,114,113,116,115,113,115,115,113,114,114,114,113,115,114,113,115,114,112,113,114,114,112,111,114,114,116,110,111,112,113,112,110,113,112,112,115,110,113,112,111,113,111,113,112,114,111,113,112,108,110,112,111,112,112,112
122,123,122,119,119,123,121,119,122,119,121,123,120,122,120,119,122,121,124,119,122,123,121,121,121,123,122,122,121,123,120,126,122,121,123,122,122,123,124,124,123,124,124,123,121,124,124,122,123,121,124,124,123,125,121,124,126,126,121,125,127,122,121,123,122,123,122,122,123,122,122,127,122,121,124,122,122,122,123,125,124,121,123,121,119,121,126,125,123,123,121,122,124,122,122,123,124,123,123,125,123,122,125,123,125,128,122,123,119,122,121,126,122,122,122,121,122,119,123,121,122,123,122,122,120,123,120,122,121,123,124,123,123,121,121,121,121,123,119,120,123,122,124,120,123,118,123,121,118,119,122,121,123,115,124,120,122,123,123,119,119,121,121,122,119,122,121,118,121,120,120,122,124,120,119,123,120,123,121,121,119,118,121,121,120,121,120,121,122,119,121,119,117,122,121,118,119,119,121,121,122,122,118,119,116,120,118,120,118,118,116,120,121,119,117,124,116,119,120,119,119,118,116,119,117,117,119,119,117,120,120,118,115,118,117,118,118,116,119,116,118,120,115,119,119,118,116,118,118,115,117,119,115,115,117,117,117,119,111,115,117,114,117,119,116,118,115,115,117,117,117,118,115,117,115,116,116,117,117,117,114,115,117,116,115,117,118,114,117,113,117,115,114,113,116,115,118,118,116,118,117,116,115,114,115,118,114,118,118,116,117,115,113,117,116,115,114,114,113,116,115,115,114,114,113,116,112,115,116,114,115,115,118,115,115,116,114,114,114,113,114,113,115,115,112,114,112,115,113,112,110,114,114,113,115,117,112,116,115,114,113,111,111,113,113,110,112,113,114,115,112,115,113,113,113,112,114,112,115,110,114,113,109,112,112,113,110,110,112,112,109,109,112,111
123,123,123,121,124,121,121,120,124,121,123,123,121,121,121,120,125,122,122,122,125,120,120,119,124,120,123,120,119,121,119,122,126,121,121,124,121,118,124,120,120,122,122,121,123,120,124,124,123,124,123,120,123,126,125,123,125,126,124,122,124,125,126,124,123,122,123,121,125,121,126,122,128,124,124,125,123,124,123,122,124,123,125,122,122,122,123,124,125,122,118,124,126,125,126,121,126,122,125,120,120,124,125,124,125,125,125,127,124,120,123,122,120,124,122,124,122,120,122,118,123,118,121,120,123,125,127,120,125,122,121,121,121,121,121,120,123,120,124,124,126,123,124,125,122,124,118,120,122,120,124,121,123,121,123,121,124,122,123,119,125,120,124,123,122,121,122,120,120,120,119,120,123,120,122,122,119,122,121,122,119,120,120,122,121,120,122,122,120,119,119,122,120,121,118,118,119,117,121,118,124,119,124,121,120,121,120,120,119,117,122,118,119,119,116,114,119,121,121,119,119,121,118,120,119,120,116,118,119,118,118,117,118,117,119,119,120,119,117,119,120,118,118,117,120,117,118,118,118,115,116,120,117,119,120,118,117,120,120,117,114,117,117,118,119,117,118,117,117,117,119,118,115,115,117,116,117,118,117,115,115,115,116,115,117,118,116,116,119,115,118,116,116,115,114,114,114,117,117,115,117,117,118,116,119,112,116,117,117,114,117,114,114,117,120,117,117,115,120,113,117,117,114,116,117,113,115,114,117,114,113,114,113,116,118,113,116,116,113,114,114,115,115,115,114,115,113,116,115,114,114,115,112,114,113,115,112,115,114,116,114,116,112,114,112,112,113,114,113,114,114,116,116,113,115,113,115,111,113,111,113,113,112,115,112,112,112,113,111,112,112,111,111,113
123,122,124,123,120,122,119,124,124,122,120,123,121,120,120,120,120,120,124,123,124,121,123,123,122,122,123,124,123,121,120,122,121,120,122,122,122,123,121,122,121,122,123,124,123,124,123,123,122,125,122,123,123,122,119,123,122,123,123,123,125,124,124,124,124,123,122,124,122,125,123,122,124,125,122,127,125,122,122,124,122,122,125,122,125,124,125,122,124,124,124,127,123,124,123,123,120,123,123,122,123,125,123,125,122,124,123,123,122,124,123,123,122,122,124,125,122,122,119,120,120,121,119,124,122,122,123,123,121,123,123,125,121,121,124,125,126,123,123,121,121,116,123,123,126,122,119,123,121,124,122,122,120,124,120,121,124,124,123,123,123,123,123,123,122,120,120,124,120,120,122,121,121,119,118,119,120,120,121,120,119,121,123,120,121,119,120,120,118,119,121,122,119,120,119,120,118,120,120,121,118,119,118,121,121,119,120,118,120,118,118,120,119,119,118,118,116,120,119,120,117,118,118,117,119,119,118,117,117,118,117,115,119,116,117,119,118,119,119,117,118,118,119,120,119,119,119,120,119,114,117,118,116,117,118,118,117,116,117,118,114,117,119,120,119,117,117,118,117,117,116,116,118,117,118,116,117,117,116,118,116,116,115,115,116,113,116,117,114,115,116,115,116,115,118,117,117,118,118,116,114,114,117,114,114,117,116,115,118,114,115,116,114,115,116,114,113,115,115,111,116,115,114,113,115,114,114,113,110,111,115,114,114,115,116,115,117,115,114,113,113,117,113,114,112,114,116,114,114,113,116,118,116,113,113,113,112,115,113,115,117,115,114,116,114,111,113,113,112,112,112,115,114,111,112,113,111,114,112,113,111,111,112,111,112,111,113,111,113,112,112,111,112,113
120,123,122,121,123,121,123,120,121,122,118,123,118,125,121,117,122,120,124,122,120,123,121,124,118,118,121,119,120,120,124,122,121,124,124,124,121,123,120,119,123,123,125,124,125,124,122,120,123,124,123,122,124,120,122,124,122,124,125,125,126,123,124,123,124,123,118,122,124,125,125,120,125,124,124,121,124,120,121,125,123,122,122,121,122,122,122,127,125,128,121,124,121,123,123,119,121,122,121,124,121,122,121,123,123,124,124,122,122,122,122,124,125,123,123,123,122,122,120,121,123,124,121,122,119,120,121,123,120,120,122,122,124,124,120,124,121,121,121,123,121,119,120,121,120,121,121,123,122,120,123,119,118,121,120,121,122,122,122,123,124,119,121,123,123,119,120,118,119,120,120,122,121,120,119,120,120,119,122,122,121,121,116,121,118,121,120,118,118,122,119,121,117,116,117,119,117,115,118,122,116,120,119,120,122,122,121,118,118,118,120,119,116,118,118,121,118,120,120,120,119,120,117,119,116,115,118,119,117,117,116,120,114,116,117,119,117,117,119,117,118,121,121,119,117,121,117,119,118,118,120,118,118,116,117,116,117,115,118,116,114,117,120,116,118,115,116,118,117,116,117,114,117,117,119,119,119,117,116,117,117,118,118,118,118,114,118,115,113,114,113,115,115,117,114,117,116,115,119,117,116,114,116,114,114,114,115,117,118,115,116,117,116,116,119,113,116,112,117,114,113,115,115,116,115,114,115,115,116,113,114,112,117,114,115,114,115,114,112,111,113,113,114,111,112,114,114,114,114,113,115,114,114,114,112,114,114,112,115,114,116,113,114,116,116,111,110,113,116,112,112,112,113,109,108,113,115,110,112,112,111,110,112,112,111,109,112,111,109,111,110,108,111,112
119,123,123,122,117,122,121,123,120,121,120,124,126,119,121,121,123,120,120,121,120,121,120,121,119,123,122,122,122,120,123,120,125,121,126,122,119,122,122,124,124,123,122,122,124,121,124,123,123,123,122,124,123,122,121,123,122,122,120,122,122,124,124,122,126,123,124,120,123,126,126,123,121,123,126,124,125,121,123,121,125,122,123,122,123,119,120,122,125,124,125,121,123,122,124,124,121,123,124,121,123,122,122,124,123,122,122,122,123,120,118,122,123,124,123,124,121,121,121,122,122,118,123,123,121,119,121,123,121,124,123,122,125,123,120,121,119,122,123,122,121,122,120,122,120,121,120,121,119,120,121,121,122,123,122,121,123,121,124,122,121,121,124,122,121,122,122,122,121,120,121,125,122,119,123,118,121,118,120,122,118,122,118,120,122,120,119,117,119,120,123,120,119,118,117,119,116,119,114,116,116,119,118,123,119,120,121,122,120,116,114,119,120,117,121,117,118,122,117,120,119,119,119,121,119,119,120,120,119,117,118,117,117,118,118,117,119,118,122,118,118,119,116,118,119,118,120,122,114,120,117,115,117,120,115,116,117,114,116,118,114,116,117,115,118,118,115,114,118,118,115,115,116,116,115,114,114,115,116,119,114,119,116,114,118,114,116,114,113,114,114,117,116,116,113,116,119,116,116,115,115,119,115,118,113,115,116,118,116,117,116,114,117,114,115,115,116,115,112,114,114,117,112,116,115,117,118,113,115,113,112,112,111,114,115,116,113,112,115,114,116,112,115,113,114,115,115,114,113,115,110,114,112,114,110,113,113,114,115,115,117,113,116,115,113,113,113,111,113,112,112,112,111,113,113,114,110,108,113,113,113,111,113,112,111,110,108,108,110,108,111,112,111,112
123,118,123,122,123,121,122,122,119,121,122,117,118,123,121,121,117,119,120,124,123,118,121,118,122,123,122,121,122,120,122,123,123,122,122,122,123,122,126,122,121,124,123,121,125,119,123,122,120,122,126,123,121,119,121,123,124,122,123,121,121,124,122,123,124,122,124,123,123,124,124,121,124,123,126,123,123,120,123,122,119,126,123,127,124,122,123,123,121,126,127,126,121,121,120,122,119,121,118,121,122,120,121,122,122,125,123,119,120,121,122,120,122,121,122,120,124,124,120,120,120,121,120,122,120,121,123,119,120,124,121,121,124,120,122,120,121,120,121,124,122,122,121,119,118,120,123,123,121,121,123,121,123,121,120,117,122,122,121,121,124,120,124,122,124,121,122,120,121,120,121,118,120,123,122,120,120,122,120,120,121,120,120,120,118,119,120,123,120,123,121,118,120,120,119,120,119,118,113,117,116,115,120,121,121,119,117,118,116,117,117,115,116,120,115,119,116,118,115,119,118,120,119,117,119,117,117,118,118,117,116,118,119,117,118,117,117,122,119,117,117,115,119,117,119,118,118,120,117,118,117,116,114,117,119,117,115,119,120,116,117,115,116,117,116,116,115,116,116,115,115,117,116,119,114,115,111,117,120,116,114,114,114,117,116,114,116,115,116,116,112,119,114,114,117,117,117,117,115,116,117,117,119,115,114,114,116,115,117,112,114,118,114,117,118,117,118,112,113,117,116,114,117,114,111,115,113,116,113,114,112,111,112,117,114,117,113,112,115,112,113,113,114,114,112,115,113,113,116,117,114,112,114,112,110,114,113,118,113,116,114,112,115,113,114,113,113,114,112,113,112,114,115,112,111,115,113,110,113,112,113,114,112,113,111,112,112,110,113,110,111,110,111,110
122,122,122,120,121,125,123,120,119,121,121,123,121,121,120,121,122,120,122,120,122,119,121,120,123,120,120,123,122,121,121,119,122,120,122,122,125,124,123,121,123,120,123,122,124,122,124,122,122,124,123,126,124,122,124,122,122,120,122,123,120,125,123,122,125,122,123,122,122,125,126,124,124,123,121,126,122,121,123,124,122,121,123,123,122,122,123,120,123,124,124,122,125,123,122,122,120,127,121,123,120,121,123,122,122,125,124,122,124,117,121,121,122,121,121,123,121,123,120,120,120,120,119,121,118,120,122,121,122,121,120,121,123,120,124,121,120,122,122,119,120,122,119,120,118,119,122,123,121,122,120,122,122,118,120,118,122,121,118,121,122,123,121,124,122,122,118,123,123,119,121,120,123,122,122,119,119,119,118,121,121,119,119,119,122,118,120,121,122,120,123,120,120,121,118,117,121,120,118,118,118,119,118,125,119,122,120,117,118,119,119,118,121,119,115,119,116,119,117,117,117,119,118,118,119,119,119,116,117,117,116,117,120,119,120,117,117,120,119,118,117,119,118,123,117,118,117,120,119,115,117,117,115,118,117,116,113,116,117,120,116,116,118,118,115,114,118,117,115,115,120,120,115,119,118,114,115,114,116,115,115,116,117,119,117,117,114,114,115,115,116,116,117,114,116,114,118,119,113,116,117,117,116,117,113,116,116,117,114,116,116,113,116,115,115,117,117,116,116,117,114,111,114,113,117,114,116,114,112,113,113,113,112,114,114,115,114,112,112,112,113,109,114,113,114,114,112,113,114,112,117,116,112,111,113,117,113,115,113,114,115,115,113,114,112,109,111,112,111,113,110,108,112,113,113,109,112,113,109,114,112,111,110,113,108,112,112,111,111,113,111,112,112,110
